	Vote	Label	HGSC symbol
ENSG00000109332	0.0	non-hallmark gene	UBE2D3
ENSG00000152795	1.0	non-hallmark gene	HNRNPDL
ENSG00000273611	0.0	non-hallmark gene	ZNHIT3
ENSG00000136522	0.0	non-hallmark gene	MRPL47
ENSG00000109667	0.0	non-hallmark gene	SLC2A9
ENSG00000172554	0.0	non-hallmark gene	SNTG2
ENSG00000125046	0.0	non-hallmark gene	SSUH2
ENSG00000102935	0.0	non-hallmark gene	ZNF423
ENSG00000135597	0.0	non-hallmark gene	REPS1
ENSG00000204165	0.0	non-hallmark gene	CXorf65
ENSG00000256977	0.0	non-hallmark gene	LIMS3
ENSG00000172345	0.0	non-hallmark gene	STARD5
ENSG00000180398	0.0	non-hallmark gene	MCFD2
ENSG00000277586	0.0	non-hallmark gene	NEFL
ENSG00000188343	0.0	non-hallmark gene	CIBAR1
ENSG00000105404	0.0	non-hallmark gene	RABAC1
ENSG00000165886	0.0	non-hallmark gene	UBTD1
ENSG00000184922	0.0	non-hallmark gene	FMNL1
ENSG00000161547	0.0	non-hallmark gene	SRSF2
ENSG00000273003	0.0	non-hallmark gene	ARL2-SNX15
ENSG00000166073	0.0	non-hallmark gene	GPR176
ENSG00000173597	0.0	non-hallmark gene	SULT1B1
ENSG00000106268	0.0	non-hallmark gene	NUDT1
ENSG00000142871	36.0	non-hallmark gene	CCN1
ENSG00000142449	0.0	non-hallmark gene	FBN3
ENSG00000104695	4.0	non-hallmark gene	PPP2CB
ENSG00000137804	0.0	non-hallmark gene	NUSAP1
ENSG00000198715	6.0	non-hallmark gene	GLMP
ENSG00000104369	0.0	non-hallmark gene	JPH1
ENSG00000157765	1.0	non-hallmark gene	SLC34A2
ENSG00000158486	0.0	non-hallmark gene	DNAH3
ENSG00000074935	0.0	non-hallmark gene	TUBE1
ENSG00000000971	10.0	non-hallmark gene	CFH
ENSG00000157326	0.0	non-hallmark gene	DHRS4
ENSG00000177174	0.0	non-hallmark gene	OR14C36
ENSG00000166710	985.0	Hallmark gene	B2M
ENSG00000182173	0.0	non-hallmark gene	TSEN54
ENSG00000265818	0.0	non-hallmark gene	EEF1E1-BLOC1S5
ENSG00000167987	0.0	non-hallmark gene	VPS37C
ENSG00000196757	0.0	non-hallmark gene	ZNF700
ENSG00000105205	0.0	non-hallmark gene	CLC
ENSG00000160179	6.0	non-hallmark gene	ABCG1
ENSG00000090674	0.0	non-hallmark gene	MCOLN1
ENSG00000164941	0.0	non-hallmark gene	INTS8
ENSG00000124827	0.0	non-hallmark gene	GCM2
ENSG00000164050	0.0	non-hallmark gene	PLXNB1
ENSG00000160633	0.0	non-hallmark gene	SAFB
ENSG00000135821	0.0	non-hallmark gene	GLUL
ENSG00000078967	0.0	non-hallmark gene	UBE2D4
ENSG00000144406	0.0	non-hallmark gene	UNC80
ENSG00000145349	0.0	non-hallmark gene	CAMK2D
ENSG00000103546	0.0	non-hallmark gene	SLC6A2
ENSG00000185808	0.0	non-hallmark gene	PIGP
ENSG00000279961	0.0	non-hallmark gene	OR8U3
ENSG00000091009	0.0	non-hallmark gene	RBM27
ENSG00000124490	0.0	non-hallmark gene	CRISP2
ENSG00000138823	0.0	non-hallmark gene	MTTP
ENSG00000272968	0.0	non-hallmark gene	RBAK-RBAKDN
ENSG00000090659	0.0	non-hallmark gene	CD209
ENSG00000186335	0.0	non-hallmark gene	SLC36A2
ENSG00000164933	2.0	non-hallmark gene	SLC25A32
ENSG00000148291	0.0	non-hallmark gene	SURF2
ENSG00000123329	0.0	non-hallmark gene	ARHGAP9
ENSG00000164729	0.0	non-hallmark gene	SLC35G3
ENSG00000196421	0.0	non-hallmark gene	C20orf204
ENSG00000102313	0.0	non-hallmark gene	ITIH6
ENSG00000162782	0.0	non-hallmark gene	TDRD5
ENSG00000167157	0.0	non-hallmark gene	PRRX2
ENSG00000135723	0.0	non-hallmark gene	FHOD1
ENSG00000061492	0.0	non-hallmark gene	WNT8A
ENSG00000085832	0.0	non-hallmark gene	EPS15
ENSG00000116005	0.0	non-hallmark gene	PCYOX1
ENSG00000142065	0.0	non-hallmark gene	ZFP14
ENSG00000142102	53.0	non-hallmark gene	PGGHG
ENSG00000105855	0.0	non-hallmark gene	ITGB8
ENSG00000113575	0.0	non-hallmark gene	PPP2CA
ENSG00000122574	0.0	non-hallmark gene	WIPF3
ENSG00000130517	0.0	non-hallmark gene	PGPEP1
ENSG00000133110	35.0	non-hallmark gene	POSTN
ENSG00000170606	0.0	non-hallmark gene	HSPA4
ENSG00000100030	0.0	non-hallmark gene	MAPK1
ENSG00000198727	202.0	non-hallmark gene	MT-CYB
ENSG00000132510	0.0	non-hallmark gene	KDM6B
ENSG00000143171	0.0	non-hallmark gene	RXRG
ENSG00000035499	0.0	non-hallmark gene	DEPDC1B
ENSG00000112031	0.0	non-hallmark gene	MTRF1L
ENSG00000103091	0.0	non-hallmark gene	WDR59
ENSG00000171931	0.0	non-hallmark gene	FBXW10
ENSG00000083857	0.0	non-hallmark gene	FAT1
ENSG00000106868	0.0	non-hallmark gene	SUSD1
ENSG00000105366	0.0	non-hallmark gene	SIGLEC8
ENSG00000138459	0.0	non-hallmark gene	SLC35A5
ENSG00000157404	0.0	non-hallmark gene	KIT
ENSG00000147488	0.0	non-hallmark gene	ST18
ENSG00000125648	0.0	non-hallmark gene	SLC25A23
ENSG00000155974	0.0	non-hallmark gene	GRIP1
ENSG00000012048	0.0	non-hallmark gene	BRCA1
ENSG00000157181	0.0	non-hallmark gene	ODR4
ENSG00000112562	0.0	non-hallmark gene	SMOC2
ENSG00000184557	1.0	non-hallmark gene	SOCS3
ENSG00000166866	0.0	non-hallmark gene	MYO1A
ENSG00000112561	0.0	non-hallmark gene	TFEB
ENSG00000083535	0.0	non-hallmark gene	PIBF1
ENSG00000120051	0.0	non-hallmark gene	CFAP58
ENSG00000112096	816.0	Hallmark gene	SOD2
ENSG00000106477	0.0	non-hallmark gene	CEP41
ENSG00000276180	0.0	non-hallmark gene	H4C9
ENSG00000081051	0.0	non-hallmark gene	AFP
ENSG00000128805	0.0	non-hallmark gene	ARHGAP22
ENSG00000212123	0.0	non-hallmark gene	PRR22
ENSG00000137878	0.0	non-hallmark gene	GCOM1
ENSG00000176170	0.0	non-hallmark gene	SPHK1
ENSG00000224712	0.0	non-hallmark gene	NPIPA3
ENSG00000048828	0.0	non-hallmark gene	FAM120A
ENSG00000138741	0.0	non-hallmark gene	TRPC3
ENSG00000159685	0.0	non-hallmark gene	CHCHD6
ENSG00000177098	0.0	non-hallmark gene	SCN4B
ENSG00000111816	0.0	non-hallmark gene	FRK
ENSG00000204314	0.0	non-hallmark gene	PRRT1
ENSG00000169057	0.0	non-hallmark gene	MECP2
ENSG00000196262	0.0	non-hallmark gene	PPIA
ENSG00000112249	0.0	non-hallmark gene	ASCC3
ENSG00000264522	0.0	non-hallmark gene	OTUD7B
ENSG00000186862	0.0	non-hallmark gene	PDZD7
ENSG00000196531	0.0	non-hallmark gene	NACA
ENSG00000206026	0.0	non-hallmark gene	SMIM21
ENSG00000133316	0.0	non-hallmark gene	WDR74
ENSG00000104728	0.0	non-hallmark gene	ARHGEF10
ENSG00000172716	0.0	non-hallmark gene	SLFN11
ENSG00000107954	0.0	non-hallmark gene	NEURL1
ENSG00000217555	28.0	non-hallmark gene	CKLF
ENSG00000149654	0.0	non-hallmark gene	CDH22
ENSG00000153237	0.0	non-hallmark gene	CCDC148
ENSG00000188107	0.0	non-hallmark gene	EYS
ENSG00000114127	0.0	non-hallmark gene	XRN1
ENSG00000112304	0.0	non-hallmark gene	ACOT13
ENSG00000175970	0.0	non-hallmark gene	UNC119B
ENSG00000125730	144.0	non-hallmark gene	C3
ENSG00000243232	0.0	non-hallmark gene	PCDHAC2
ENSG00000167526	0.0	non-hallmark gene	RPL13
ENSG00000105173	2.0	non-hallmark gene	CCNE1
ENSG00000175322	0.0	non-hallmark gene	ZNF519
ENSG00000175505	0.0	non-hallmark gene	CLCF1
ENSG00000198785	0.0	non-hallmark gene	GRIN3A
ENSG00000146197	0.0	non-hallmark gene	SCUBE3
ENSG00000184389	0.0	non-hallmark gene	A3GALT2
ENSG00000165905	0.0	non-hallmark gene	LARGE2
ENSG00000136875	0.0	non-hallmark gene	PRPF4
ENSG00000144648	0.0	non-hallmark gene	ACKR2
ENSG00000065717	0.0	non-hallmark gene	TLE2
ENSG00000176040	0.0	non-hallmark gene	TMPRSS7
ENSG00000152804	0.0	non-hallmark gene	HHEX
ENSG00000175311	0.0	non-hallmark gene	ANKS4B
ENSG00000151651	0.0	non-hallmark gene	ADAM8
ENSG00000139505	0.0	non-hallmark gene	MTMR6
ENSG00000102119	0.0	non-hallmark gene	EMD
ENSG00000176410	0.0	non-hallmark gene	DNAJC30
ENSG00000161594	0.0	non-hallmark gene	KLHL10
ENSG00000139970	0.0	non-hallmark gene	RTN1
ENSG00000162614	0.0	non-hallmark gene	NEXN
ENSG00000150776	0.0	non-hallmark gene	NKAPD1
ENSG00000154917	0.0	non-hallmark gene	RAB6B
ENSG00000104381	0.0	non-hallmark gene	GDAP1
ENSG00000116731	0.0	non-hallmark gene	PRDM2
ENSG00000001461	0.0	non-hallmark gene	NIPAL3
ENSG00000100364	0.0	non-hallmark gene	KIAA0930
ENSG00000103067	0.0	non-hallmark gene	ESRP2
ENSG00000275572	0.0	non-hallmark gene	GRIFIN
ENSG00000187555	0.0	non-hallmark gene	USP7
ENSG00000081721	4.0	non-hallmark gene	DUSP12
ENSG00000104859	0.0	non-hallmark gene	CLASRP
ENSG00000169783	0.0	non-hallmark gene	LINGO1
ENSG00000212126	0.0	non-hallmark gene	TAS2R50
ENSG00000130255	0.0	non-hallmark gene	RPL36
ENSG00000178821	0.0	non-hallmark gene	TMEM52
ENSG00000255423	0.0	non-hallmark gene	EBLN2
ENSG00000114302	0.0	non-hallmark gene	PRKAR2A
ENSG00000151834	0.0	non-hallmark gene	GABRA2
ENSG00000135272	4.0	non-hallmark gene	MDFIC
ENSG00000197024	0.0	non-hallmark gene	ZNF398
ENSG00000188517	0.0	non-hallmark gene	COL25A1
ENSG00000169154	0.0	non-hallmark gene	GOT1L1
ENSG00000259305	0.0	non-hallmark gene	ZHX1-C8orf76
ENSG00000124227	0.0	non-hallmark gene	ANKRD60
ENSG00000146859	0.0	non-hallmark gene	TMEM140
ENSG00000085185	0.0	non-hallmark gene	BCORL1
ENSG00000174996	0.0	non-hallmark gene	KLC2
ENSG00000128045	0.0	non-hallmark gene	RASL11B
ENSG00000164199	0.0	non-hallmark gene	ADGRV1
ENSG00000170909	0.0	non-hallmark gene	OSCAR
ENSG00000131400	0.0	non-hallmark gene	NAPSA
ENSG00000158458	0.0	non-hallmark gene	NRG2
ENSG00000156928	0.0	non-hallmark gene	MALSU1
ENSG00000160226	0.0	non-hallmark gene	CFAP410
ENSG00000263201	0.0	non-hallmark gene	DPEP2NB
ENSG00000128311	0.0	non-hallmark gene	TST
ENSG00000100522	0.0	non-hallmark gene	GNPNAT1
ENSG00000116857	5.0	non-hallmark gene	TMEM9
ENSG00000128829	0.0	non-hallmark gene	EIF2AK4
ENSG00000178394	0.0	non-hallmark gene	HTR1A
ENSG00000012822	0.0	non-hallmark gene	CALCOCO1
ENSG00000168734	0.0	non-hallmark gene	PKIG
ENSG00000006788	0.0	non-hallmark gene	MYH13
ENSG00000137449	0.0	non-hallmark gene	CPEB2
ENSG00000131873	0.0	non-hallmark gene	CHSY1
ENSG00000186198	30.0	non-hallmark gene	SLC51B
ENSG00000146909	0.0	non-hallmark gene	NOM1
ENSG00000104490	0.0	non-hallmark gene	NCALD
ENSG00000172938	0.0	non-hallmark gene	MRGPRD
ENSG00000116833	0.0	non-hallmark gene	NR5A2
ENSG00000165891	0.0	non-hallmark gene	E2F7
ENSG00000140104	0.0	non-hallmark gene	CLBA1
ENSG00000169223	0.0	non-hallmark gene	LMAN2
ENSG00000124107	16.0	non-hallmark gene	SLPI
ENSG00000152332	0.0	non-hallmark gene	UHMK1
ENSG00000168374	0.0	non-hallmark gene	ARF4
ENSG00000183044	0.0	non-hallmark gene	ABAT
ENSG00000164951	0.0	non-hallmark gene	PDP1
ENSG00000196502	0.0	non-hallmark gene	SULT1A1
ENSG00000267881	0.0	non-hallmark gene	
ENSG00000168079	0.0	non-hallmark gene	SCARA5
ENSG00000079689	1.0	non-hallmark gene	SCGN
ENSG00000246922	0.0	non-hallmark gene	UBAP1L
ENSG00000125703	0.0	non-hallmark gene	ATG4C
ENSG00000107331	0.0	non-hallmark gene	ABCA2
ENSG00000064763	0.0	non-hallmark gene	FAR2
ENSG00000162621	0.0	non-hallmark gene	LRRC53
ENSG00000188133	0.0	non-hallmark gene	TMEM215
ENSG00000116117	0.0	non-hallmark gene	PARD3B
ENSG00000068878	0.0	non-hallmark gene	PSME4
ENSG00000182771	0.0	non-hallmark gene	GRID1
ENSG00000162813	0.0	non-hallmark gene	BPNT1
ENSG00000148985	0.0	non-hallmark gene	PGAP2
ENSG00000166313	0.0	non-hallmark gene	APBB1
ENSG00000183034	0.0	non-hallmark gene	OTOP2
ENSG00000204227	0.0	non-hallmark gene	RING1
ENSG00000116791	0.0	non-hallmark gene	CRYZ
ENSG00000198691	0.0	non-hallmark gene	ABCA4
ENSG00000258417	0.0	non-hallmark gene	
ENSG00000143486	0.0	non-hallmark gene	EIF2D
ENSG00000183317	0.0	non-hallmark gene	EPHA10
ENSG00000172031	0.0	non-hallmark gene	EPHX4
ENSG00000072134	0.0	non-hallmark gene	EPN2
ENSG00000240682	0.0	non-hallmark gene	ISY1
ENSG00000167395	0.0	non-hallmark gene	ZNF646
ENSG00000119650	0.0	non-hallmark gene	IFT43
ENSG00000114268	0.0	non-hallmark gene	PFKFB4
ENSG00000139914	0.0	non-hallmark gene	FITM1
ENSG00000115325	0.0	non-hallmark gene	DOK1
ENSG00000162302	0.0	non-hallmark gene	RPS6KA4
ENSG00000126947	0.0	non-hallmark gene	ARMCX1
ENSG00000254505	0.0	non-hallmark gene	CHMP4A
ENSG00000113263	0.0	non-hallmark gene	ITK
ENSG00000157093	0.0	non-hallmark gene	LYZL4
ENSG00000187479	0.0	non-hallmark gene	C11orf96
ENSG00000139287	0.0	non-hallmark gene	TPH2
ENSG00000181023	0.0	non-hallmark gene	OR56B1
ENSG00000110801	0.0	non-hallmark gene	PSMD9
ENSG00000102893	0.0	non-hallmark gene	PHKB
ENSG00000105723	0.0	non-hallmark gene	GSK3A
ENSG00000124743	0.0	non-hallmark gene	KLHL31
ENSG00000173809	0.0	non-hallmark gene	TDRD12
ENSG00000116525	0.0	non-hallmark gene	TRIM62
ENSG00000163348	0.0	non-hallmark gene	PYGO2
ENSG00000215595	0.0	non-hallmark gene	C20orf202
ENSG00000170515	0.0	non-hallmark gene	PA2G4
ENSG00000134802	125.0	non-hallmark gene	SLC43A3
ENSG00000163202	0.0	non-hallmark gene	LCE3D
ENSG00000181626	0.0	non-hallmark gene	ANKRD62
ENSG00000143196	0.0	non-hallmark gene	DPT
ENSG00000086717	0.0	non-hallmark gene	PPEF1
ENSG00000114638	0.0	non-hallmark gene	UPK1B
ENSG00000173442	0.0	non-hallmark gene	EHBP1L1
ENSG00000152127	0.0	non-hallmark gene	MGAT5
ENSG00000278705	0.0	non-hallmark gene	H4C2
ENSG00000143416	1.0	non-hallmark gene	SELENBP1
ENSG00000262576	0.0	non-hallmark gene	PCDHGA4
ENSG00000122359	0.0	non-hallmark gene	ANXA11
ENSG00000116251	0.0	non-hallmark gene	RPL22
ENSG00000141965	0.0	non-hallmark gene	FEM1A
ENSG00000259399	0.0	non-hallmark gene	TGIF2-RAB5IF
ENSG00000137806	0.0	non-hallmark gene	NDUFAF1
ENSG00000140932	0.0	non-hallmark gene	CMTM2
ENSG00000164749	0.0	non-hallmark gene	HNF4G
ENSG00000170903	0.0	non-hallmark gene	MSANTD4
ENSG00000152467	0.0	non-hallmark gene	ZSCAN1
ENSG00000148297	0.0	non-hallmark gene	MED22
ENSG00000180287	0.0	non-hallmark gene	PLD5
ENSG00000150394	0.0	non-hallmark gene	CDH8
ENSG00000154447	0.0	non-hallmark gene	SH3RF1
ENSG00000018699	0.0	non-hallmark gene	TTC27
ENSG00000029993	0.0	non-hallmark gene	HMGB3
ENSG00000273542	0.0	non-hallmark gene	H4C12
ENSG00000126351	0.0	non-hallmark gene	THRA
ENSG00000198455	0.0	non-hallmark gene	ZXDB
ENSG00000143537	0.0	non-hallmark gene	ADAM15
ENSG00000087365	0.0	non-hallmark gene	SF3B2
ENSG00000239920	0.0	non-hallmark gene	
ENSG00000215440	0.0	non-hallmark gene	NPEPL1
ENSG00000139910	0.0	non-hallmark gene	NOVA1
ENSG00000148513	0.0	non-hallmark gene	ANKRD30A
ENSG00000168081	0.0	non-hallmark gene	PNOC
ENSG00000165097	0.0	non-hallmark gene	KDM1B
ENSG00000112234	0.0	non-hallmark gene	FBXL4
ENSG00000163558	0.0	non-hallmark gene	PRKCI
ENSG00000125656	0.0	non-hallmark gene	CLPP
ENSG00000135913	0.0	non-hallmark gene	USP37
ENSG00000130741	0.0	non-hallmark gene	EIF2S3
ENSG00000102897	0.0	non-hallmark gene	LYRM1
ENSG00000155511	0.0	non-hallmark gene	GRIA1
ENSG00000138303	0.0	non-hallmark gene	ASCC1
ENSG00000244234	0.0	non-hallmark gene	GMCL2
ENSG00000175175	0.0	non-hallmark gene	PPM1E
ENSG00000028203	0.0	non-hallmark gene	VEZT
ENSG00000205209	0.0	non-hallmark gene	SCGB2B2
ENSG00000116106	0.0	non-hallmark gene	EPHA4
ENSG00000196859	0.0	non-hallmark gene	KRT39
ENSG00000270885	0.0	non-hallmark gene	RASL10B
ENSG00000251692	0.0	non-hallmark gene	PTX4
ENSG00000206072	0.0	non-hallmark gene	SERPINB11
ENSG00000175895	0.0	non-hallmark gene	PLEKHF2
ENSG00000170054	0.0	non-hallmark gene	SERPINA9
ENSG00000176222	0.0	non-hallmark gene	ZNF404
ENSG00000196171	0.0	non-hallmark gene	OR6K2
ENSG00000182923	0.0	non-hallmark gene	CEP63
ENSG00000196323	0.0	non-hallmark gene	ZBTB44
ENSG00000197859	0.0	non-hallmark gene	ADAMTSL2
ENSG00000118263	0.0	non-hallmark gene	KLF7
ENSG00000101144	0.0	non-hallmark gene	BMP7
ENSG00000198346	0.0	non-hallmark gene	ZNF813
ENSG00000118557	0.0	non-hallmark gene	PMFBP1
ENSG00000144909	0.0	non-hallmark gene	OSBPL11
ENSG00000234616	0.0	non-hallmark gene	JRK
ENSG00000161642	7.0	non-hallmark gene	ZNF385A
ENSG00000136933	45.0	non-hallmark gene	RABEPK
ENSG00000263001	0.0	non-hallmark gene	GTF2I
ENSG00000111713	0.0	non-hallmark gene	GYS2
ENSG00000178974	0.0	non-hallmark gene	FBXO34
ENSG00000185133	0.0	non-hallmark gene	INPP5J
ENSG00000102531	3.0	non-hallmark gene	FNDC3A
ENSG00000127666	0.0	non-hallmark gene	TICAM1
ENSG00000163660	0.0	non-hallmark gene	CCNL1
ENSG00000103353	0.0	non-hallmark gene	UBFD1
ENSG00000160075	0.0	non-hallmark gene	SSU72
ENSG00000165863	0.0	non-hallmark gene	C10orf82
ENSG00000165591	0.0	non-hallmark gene	FAAH2
ENSG00000182154	0.0	non-hallmark gene	MRPL41
ENSG00000137831	0.0	non-hallmark gene	UACA
ENSG00000181656	0.0	non-hallmark gene	GPR88
ENSG00000109511	2.0	non-hallmark gene	ANXA10
ENSG00000168959	0.0	non-hallmark gene	GRM5
ENSG00000126106	0.0	non-hallmark gene	TMEM53
ENSG00000078808	0.0	non-hallmark gene	SDF4
ENSG00000183019	0.0	non-hallmark gene	MCEMP1
ENSG00000112697	28.0	non-hallmark gene	TMEM30A
ENSG00000087250	0.0	non-hallmark gene	MT3
ENSG00000198208	0.0	non-hallmark gene	RPS6KL1
ENSG00000204610	0.0	non-hallmark gene	TRIM15
ENSG00000111424	0.0	non-hallmark gene	VDR
ENSG00000100124	0.0	non-hallmark gene	ANKRD54
ENSG00000100368	0.0	non-hallmark gene	CSF2RB
ENSG00000124664	2.0	non-hallmark gene	SPDEF
ENSG00000162738	0.0	non-hallmark gene	VANGL2
ENSG00000176454	0.0	non-hallmark gene	LPCAT4
ENSG00000179299	0.0	non-hallmark gene	NSUN7
ENSG00000066185	0.0	non-hallmark gene	ZMYND12
ENSG00000241935	0.0	non-hallmark gene	HOGA1
ENSG00000125351	8.0	non-hallmark gene	UPF3B
ENSG00000137269	0.0	non-hallmark gene	LRRC1
ENSG00000132953	0.0	non-hallmark gene	XPO4
ENSG00000124818	0.0	non-hallmark gene	OPN5
ENSG00000141522	0.0	non-hallmark gene	ARHGDIA
ENSG00000143434	0.0	non-hallmark gene	SEMA6C
ENSG00000092607	0.0	non-hallmark gene	TBX15
ENSG00000136870	0.0	non-hallmark gene	ZNF189
ENSG00000110324	3.0	Hallmark gene	IL10RA
ENSG00000196584	0.0	non-hallmark gene	XRCC2
ENSG00000052344	1.0	non-hallmark gene	PRSS8
ENSG00000075292	0.0	non-hallmark gene	ZNF638
ENSG00000163440	0.0	non-hallmark gene	PDCL2
ENSG00000088053	0.0	non-hallmark gene	GP6
ENSG00000137628	0.0	non-hallmark gene	DDX60
ENSG00000140025	0.0	non-hallmark gene	EFCAB11
ENSG00000157540	0.0	non-hallmark gene	DYRK1A
ENSG00000151914	0.0	non-hallmark gene	DST
ENSG00000181638	0.0	non-hallmark gene	ZFP41
ENSG00000169599	0.0	non-hallmark gene	NFU1
ENSG00000203499	0.0	non-hallmark gene	IQANK1
ENSG00000120235	0.0	non-hallmark gene	IFNA6
ENSG00000139737	0.0	non-hallmark gene	SLAIN1
ENSG00000075429	0.0	non-hallmark gene	CACNG5
ENSG00000168807	0.0	non-hallmark gene	SNTB2
ENSG00000156968	0.0	non-hallmark gene	MPV17L
ENSG00000149927	0.0	non-hallmark gene	DOC2A
ENSG00000100216	42.0	non-hallmark gene	TOMM22
ENSG00000047457	2.0	non-hallmark gene	CP
ENSG00000196781	0.0	non-hallmark gene	TLE1
ENSG00000179528	0.0	non-hallmark gene	LBX2
ENSG00000137266	0.0	non-hallmark gene	SLC22A23
ENSG00000112559	0.0	non-hallmark gene	MDFI
ENSG00000108883	0.0	non-hallmark gene	EFTUD2
ENSG00000127419	0.0	non-hallmark gene	TMEM175
ENSG00000136694	0.0	non-hallmark gene	IL36A
ENSG00000176208	0.0	non-hallmark gene	ATAD5
ENSG00000178209	0.0	non-hallmark gene	PLEC
ENSG00000105245	0.0	non-hallmark gene	NUMBL
ENSG00000112739	0.0	non-hallmark gene	PRPF4B
ENSG00000187994	0.0	non-hallmark gene	RINL
ENSG00000204147	0.0	non-hallmark gene	ASAH2B
ENSG00000173124	0.0	non-hallmark gene	ACSM6
ENSG00000205420	0.0	non-hallmark gene	KRT6A
ENSG00000198026	0.0	non-hallmark gene	ZNF335
ENSG00000185404	0.0	non-hallmark gene	SP140L
ENSG00000141298	0.0	non-hallmark gene	SSH2
ENSG00000133250	0.0	non-hallmark gene	ZNF414
ENSG00000198087	0.0	non-hallmark gene	CD2AP
ENSG00000163349	0.0	non-hallmark gene	HIPK1
ENSG00000145879	0.0	non-hallmark gene	SPINK7
ENSG00000019582	651.0	Hallmark gene	CD74
ENSG00000103742	0.0	non-hallmark gene	IGDCC4
ENSG00000164007	0.0	non-hallmark gene	CLDN19
ENSG00000131711	0.0	non-hallmark gene	MAP1B
ENSG00000126733	0.0	non-hallmark gene	DACH2
ENSG00000115085	0.0	non-hallmark gene	ZAP70
ENSG00000134590	0.0	non-hallmark gene	RTL8C
ENSG00000142192	0.0	non-hallmark gene	APP
ENSG00000151725	0.0	non-hallmark gene	CENPU
ENSG00000162572	0.0	non-hallmark gene	SCNN1D
ENSG00000056097	0.0	non-hallmark gene	ZFR
ENSG00000131143	0.0	non-hallmark gene	COX4I1
ENSG00000077235	0.0	non-hallmark gene	GTF3C1
ENSG00000105669	1.0	non-hallmark gene	COPE
ENSG00000106479	0.0	non-hallmark gene	ZNF862
ENSG00000135148	251.0	non-hallmark gene	TRAFD1
ENSG00000165392	0.0	non-hallmark gene	WRN
ENSG00000119314	0.0	non-hallmark gene	PTBP3
ENSG00000042493	948.0	non-hallmark gene	CAPG
ENSG00000047056	0.0	non-hallmark gene	WDR37
ENSG00000124140	0.0	non-hallmark gene	SLC12A5
ENSG00000186088	0.0	non-hallmark gene	GSAP
ENSG00000105991	0.0	non-hallmark gene	HOXA1
ENSG00000137975	0.0	non-hallmark gene	CLCA2
ENSG00000198914	0.0	non-hallmark gene	POU3F3
ENSG00000152591	0.0	non-hallmark gene	DSPP
ENSG00000187766	0.0	non-hallmark gene	KRTAP10-8
ENSG00000175894	0.0	non-hallmark gene	TSPEAR
ENSG00000172301	0.0	non-hallmark gene	COPRS
ENSG00000109103	0.0	non-hallmark gene	UNC119
ENSG00000119541	0.0	non-hallmark gene	VPS4B
ENSG00000233295	0.0	non-hallmark gene	FAM90A20P
ENSG00000159479	0.0	non-hallmark gene	MED8
ENSG00000065609	0.0	non-hallmark gene	SNAP91
ENSG00000102007	0.0	non-hallmark gene	PLP2
ENSG00000177689	0.0	non-hallmark gene	MAGEB10
ENSG00000115350	0.0	non-hallmark gene	POLE4
ENSG00000062716	4.0	non-hallmark gene	VMP1
ENSG00000169744	0.0	non-hallmark gene	LDB2
ENSG00000127463	0.0	non-hallmark gene	EMC1
ENSG00000055950	0.0	non-hallmark gene	MRPL43
ENSG00000136048	8.0	Hallmark gene	DRAM1
ENSG00000273171	0.0	non-hallmark gene	
ENSG00000163788	0.0	non-hallmark gene	SNRK
ENSG00000196730	0.0	non-hallmark gene	DAPK1
ENSG00000171135	0.0	non-hallmark gene	JAGN1
ENSG00000146143	0.0	non-hallmark gene	PRIM2
ENSG00000250571	0.0	non-hallmark gene	GLI4
ENSG00000198674	0.0	non-hallmark gene	OR10G6
ENSG00000173918	0.0	non-hallmark gene	C1QTNF1
ENSG00000011376	0.0	non-hallmark gene	LARS2
ENSG00000116260	0.0	non-hallmark gene	QSOX1
ENSG00000148690	0.0	non-hallmark gene	FRA10AC1
ENSG00000143816	0.0	non-hallmark gene	WNT9A
ENSG00000196123	0.0	non-hallmark gene	KIAA0895L
ENSG00000137574	0.0	non-hallmark gene	TGS1
ENSG00000153317	0.0	non-hallmark gene	ASAP1
ENSG00000025800	0.0	non-hallmark gene	KPNA6
ENSG00000116745	0.0	non-hallmark gene	RPE65
ENSG00000120328	0.0	non-hallmark gene	PCDHB12
ENSG00000163104	0.0	non-hallmark gene	SMARCAD1
ENSG00000164440	0.0	non-hallmark gene	TXLNB
ENSG00000185527	0.0	non-hallmark gene	PDE6G
ENSG00000161217	0.0	non-hallmark gene	PCYT1A
ENSG00000170379	0.0	non-hallmark gene	TCAF2
ENSG00000230873	0.0	non-hallmark gene	STMND1
ENSG00000077232	0.0	non-hallmark gene	DNAJC10
ENSG00000141458	0.0	non-hallmark gene	NPC1
ENSG00000187609	0.0	non-hallmark gene	EXD3
ENSG00000101695	0.0	non-hallmark gene	RNF125
ENSG00000163263	0.0	non-hallmark gene	CFAP141
ENSG00000266964	0.0	non-hallmark gene	FXYD1
ENSG00000168875	0.0	non-hallmark gene	SOX14
ENSG00000178217	0.0	non-hallmark gene	SH2D4B
ENSG00000113140	0.0	non-hallmark gene	SPARC
ENSG00000204427	0.0	non-hallmark gene	ABHD16A
ENSG00000127526	0.0	non-hallmark gene	SLC35E1
ENSG00000173093	0.0	non-hallmark gene	CCDC63
ENSG00000162551	4.0	non-hallmark gene	ALPL
ENSG00000167034	0.0	non-hallmark gene	NKX3-1
ENSG00000242616	0.0	non-hallmark gene	GNG10
ENSG00000163703	0.0	non-hallmark gene	CRELD1
